section,object_name,detail_type,details
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_auth_admin/auth/FUNCTION,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_auth_admin,dashboard_user=X/supabase_auth_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/FUNCTION,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_auth_admin,dashboard_user=X/supabase_auth_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/SEQUENCE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/SEQUENCE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/SEQUENCE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""auth""}"
SA11_default_privileges,supabase_auth_admin/auth/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_auth_admin"",""defaclrole"":""supabase_auth_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""auth""}"
SA12_role_attributes,anon,role_attributes,"{""oid"":""16484"",""rolname"":""anon"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":false,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,authenticated,role_attributes,"{""oid"":""16485"",""rolname"":""authenticated"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":false,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,authenticator,role_attributes,"{""oid"":""16487"",""rolname"":""authenticator"",""rolsuper"":false,""rolinherit"":false,""rolcanlogin"":true,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,dashboard_user,role_attributes,"{""oid"":""16555"",""rolname"":""dashboard_user"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":false,""rolcreatedb"":true,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":true,""rolvaliduntil"":null,""rolreplication"":true}"
SA12_role_attributes,postgres,role_attributes,"{""oid"":""16388"",""rolname"":""postgres"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":true,""rolcreatedb"":true,""rolbypassrls"":true,""rolconnlimit"":-1,""rolcreaterole"":true,""rolvaliduntil"":null,""rolreplication"":true}"
SA12_role_attributes,service_role,role_attributes,"{""oid"":""16486"",""rolname"":""service_role"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":false,""rolcreatedb"":false,""rolbypassrls"":true,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,supabase_admin,role_attributes,"{""oid"":""10"",""rolname"":""supabase_admin"",""rolsuper"":true,""rolinherit"":true,""rolcanlogin"":true,""rolcreatedb"":true,""rolbypassrls"":true,""rolconnlimit"":-1,""rolcreaterole"":true,""rolvaliduntil"":null,""rolreplication"":true}"
SA12_role_attributes,supabase_auth_admin,role_attributes,"{""oid"":""16545"",""rolname"":""supabase_auth_admin"",""rolsuper"":false,""rolinherit"":false,""rolcanlogin"":true,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":true,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,supabase_etl_admin,role_attributes,"{""oid"":""16432"",""rolname"":""supabase_etl_admin"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":true,""rolcreatedb"":false,""rolbypassrls"":true,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":true}"
SA12_role_attributes,supabase_privileged_role,role_attributes,"{""oid"":""16662"",""rolname"":""supabase_privileged_role"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":false,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,supabase_read_only_user,role_attributes,"{""oid"":""16434"",""rolname"":""supabase_read_only_user"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":true,""rolcreatedb"":false,""rolbypassrls"":true,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,supabase_realtime_admin,role_attributes,"{""oid"":""17310"",""rolname"":""supabase_realtime_admin"",""rolsuper"":false,""rolinherit"":false,""rolcanlogin"":false,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":false}"
SA12_role_attributes,supabase_replication_admin,role_attributes,"{""oid"":""16431"",""rolname"":""supabase_replication_admin"",""rolsuper"":false,""rolinherit"":true,""rolcanlogin"":true,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":false,""rolvaliduntil"":null,""rolreplication"":true}"
SA12_role_attributes,supabase_storage_admin,role_attributes,"{""oid"":""16547"",""rolname"":""supabase_storage_admin"",""rolsuper"":false,""rolinherit"":false,""rolcanlogin"":true,""rolcreatedb"":false,""rolbypassrls"":false,""rolconnlimit"":-1,""rolcreaterole"":true,""rolvaliduntil"":null,""rolreplication"":false}"
SA13_role_memberships,anon has_member authenticator,role_membership,"{""role"":""anon"",""member"":""authenticator"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,anon has_member postgres,role_membership,"{""role"":""anon"",""member"":""postgres"",""grantor"":""supabase_admin"",""admin_option"":true}"
SA13_role_memberships,authenticated has_member authenticator,role_membership,"{""role"":""authenticated"",""member"":""authenticator"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,authenticated has_member postgres,role_membership,"{""role"":""authenticated"",""member"":""postgres"",""grantor"":""supabase_admin"",""admin_option"":true}"
SA13_role_memberships,authenticator has_member postgres,role_membership,"{""role"":""authenticator"",""member"":""postgres"",""grantor"":""supabase_admin"",""admin_option"":true}"
SA13_role_memberships,authenticator has_member supabase_storage_admin,role_membership,"{""role"":""authenticator"",""member"":""supabase_storage_admin"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,pg_create_subscription has_member postgres,role_membership,"{""role"":""pg_create_subscription"",""member"":""postgres"",""grantor"":""supabase_admin"",""admin_option"":true}"
SA13_role_memberships,pg_monitor has_member postgres,role_membership,"{""role"":""pg_monitor"",""member"":""postgres"",""grantor"":""supabase_admin"",""admin_option"":true}"
SA13_role_memberships,pg_monitor has_member supabase_etl_admin,role_membership,"{""role"":""pg_monitor"",""member"":""supabase_etl_admin"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,pg_monitor has_member supabase_read_only_user,role_membership,"{""role"":""pg_monitor"",""member"":""supabase_read_only_user"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,pg_read_all_data has_member postgres,role_membership,"{""role"":""pg_read_all_data"",""member"":""postgres"",""grantor"":""supabase_admin"",""admin_option"":true}"
SA13_role_memberships,pg_read_all_data has_member supabase_etl_admin,role_membership,"{""role"":""pg_read_all_data"",""member"":""supabase_etl_admin"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,pg_read_all_data has_member supabase_read_only_user,role_membership,"{""role"":""pg_read_all_data"",""member"":""supabase_read_only_user"",""grantor"":""supabase_admin"",""admin_option"":false}"
SA13_role_memberships,pg_read_all_settings has_member pg_monitor,role_membership,"{""role"":""pg_read_all_settings"",""member"":""pg_monitor"",""grantor"":""supabase_admin"",""admin_option"":false}"
